"","util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes","inadimplente"
"31820",0.9822896,32,0,1.311953,2400,7,1,2,0,1,1
"31821",0.9999999,36,5,0.8861637,3750,13,2,2,2,2,1
"31822",0,71,0,1788,NA,10,0,1,0,0,0
"31823",0.5749078,66,1,0.1366945,3708,10,0,0,0,0,1
"31824",0.07321643,54,0,0.2430921,9300,8,0,1,0,1,0
"31825",0.9999999,62,0,0.1367752,6294,12,0,1,0,0,0
"31826",0.498585,52,0,0.7016219,4500,8,0,2,0,2,0
"31827",0.07571997,48,0,0.2149642,6000,18,0,1,0,0,0
"31828",0.01471322,54,0,0.2669358,14864,6,0,2,0,2,0
"31829",0.1061698,62,0,0.1714388,8416,11,0,2,0,0,0
"31830",0.8734817,42,0,0.5387327,12766,11,0,3,0,0,1
"31831",0.4185891,42,0,0.6545498,4208,10,0,2,0,0,0
"31832",0.4239732,43,0,0.2215458,5420,7,0,0,0,3,0
"31833",0.03089584,56,1,1.947211,5000,25,0,5,0,0,1
"31834",0.0602435,37,0,1038,NA,4,0,1,0,0,0
"31835",0.001502424,58,0,0.5980664,11170,22,0,10,0,2,0
"31836",0.07770782,41,0,0.3246679,7000,3,0,1,0,0,0
"31837",0.07454024,25,0,0.08505611,1692,7,0,0,0,0,0
"31838",0.1273952,50,0,0.361665,16600,17,0,4,0,0,0
"31839",0.4283586,49,0,0.2846831,10112,9,0,1,0,4,0
"31840",0.3195255,40,1,0.4974147,2900,12,0,0,0,0,1
"31841",0,34,0,0.5920251,5416,6,0,1,0,0,0
"31842",0.9999999,47,0,0.1953953,3300,3,0,0,0,0,1
"31843",0.008469441,56,0,0.02188392,1050,11,0,0,0,1,0
"31844",0.3159097,49,2,367,NA,3,0,0,0,0,1
"31845",0,56,0,0.7226217,4866,13,0,1,0,0,0
"31846",0,26,1,0.1301301,3995,3,0,0,1,0,1
"31847",0.02216593,49,0,0.2051335,9700,5,0,2,0,3,0
"31848",0.01358302,64,0,3237,NA,14,0,2,0,0,0
"31849",0.2027219,57,0,0.3982941,6916,11,0,3,0,0,0
"31850",0.7515452,60,0,0.9030667,7499,16,0,1,0,0,0
"31851",0.00279986,75,0,0.000799361,1250,3,0,0,0,0,0
"31852",0.8928373,34,1,4195,NA,8,1,2,0,0,1
"31853",0.9999999,52,1,0.6209516,2500,2,2,2,0,0,1
"31854",0.03092465,65,0,0.003598561,2500,4,0,0,0,1,0
"31855",0.1680803,48,0,0.3519459,6500,11,0,2,0,3,0
"31856",0.8070208,59,0,5467,NA,19,0,2,0,0,1
"31857",0.4936543,35,0,0.3187981,5457,9,0,1,0,1,0
"31858",1.017217,47,3,0.6239376,10000,7,0,1,0,1,1
"31859",0.1219386,49,0,0.1553362,10634,12,0,2,0,0,0
"31860",0.07893421,51,0,0.2959746,5986,11,0,1,0,3,0
"31861",0.9579215,33,1,0.2083598,9449,13,0,0,0,0,1
"31862",0.7855549,45,1,0.6356682,6666,17,0,2,0,2,1
"31863",0.09076718,65,0,0.3778032,7000,13,0,3,0,0,0
"31864",0.254362,47,0,0.5483697,5550,15,0,2,0,2,0
"31865",0.1234814,76,0,3130,NA,19,0,2,0,0,0
"31866",0.9864558,52,0,0.05407904,8653,4,0,0,0,1,1
"31867",0.7058349,47,0,0.5339926,4853,6,0,2,0,2,0
"31868",0.9157605,38,0,0.4329664,3542,7,0,1,0,1,1
"31869",1.039989,55,6,435,NA,8,0,0,1,1,1
"31870",0.534585,44,1,1.282264,6500,15,0,7,0,0,1
"31871",0.1049234,50,0,3085,NA,7,0,2,0,0,0
"31872",0.9999999,40,0,23,NA,0,1,0,0,0,1
"31873",0.9592586,46,0,0.1894319,5790,10,0,0,0,3,1
"31874",0.1003799,48,0,0.3199127,10083,7,0,3,0,0,0
"31875",0.1542951,67,0,0.03170394,8673,6,0,0,0,0,0
"31876",0.1802776,33,0,0.2952878,8042,12,0,2,0,2,0
"31877",0.1068096,47,1,1.022182,4417,19,0,2,0,0,1
"31878",0.003528323,53,0,2707,NA,16,0,1,0,1,0
"31879",0,52,2,2292,NA,6,0,1,1,NA,1
"31880",0.6520142,51,0,0.5382052,4200,12,0,2,0,4,0
"31881",1.161677,31,0,0.1451434,4498,2,0,0,0,1,1
"31882",0.7648265,68,1,0.4197421,12328,13,0,2,0,1,1
"31883",0.9999999,62,0,0,10093,0,0,0,0,1,0
"31884",0.5153916,64,0,0.1303225,12000,11,0,2,0,3,0
"31885",0.03183768,67,0,1182,NA,5,0,1,0,0,0
"31886",0.600896,57,0,0.173281,4333,15,0,0,0,0,0
"31887",0.3919001,53,0,0.5203843,8535,11,0,2,0,0,0
"31888",0.007375232,52,2,0.7258562,12000,10,0,4,0,0,0
"31889",0,60,0,1721,NA,4,0,1,0,0,0
"31890",0,56,0,0.4167167,5000,7,0,2,0,1,0
"31891",0.09542234,34,0,0.4541063,6416,8,0,2,0,3,0
"31892",0,42,1,3122,NA,11,0,3,0,0,0
"31893",0.4680443,29,1,0.2365681,2400,6,1,0,0,0,1
"31894",0.03180269,43,0,0.3635855,25000,10,0,3,0,0,0
"31895",0.3950152,69,0,563,NA,9,0,0,1,0,1
"31896",0.3802214,50,0,0.5053978,2500,6,0,1,0,0,0
"31897",0.3001749,64,0,2931,NA,23,0,1,0,0,0
"31898",1.014794,48,2,0.5179985,3916,5,0,2,0,3,1
"31899",0.7394386,42,0,0.06688502,5800,9,1,0,0,2,1
"31900",0.009332678,29,0,1001,NA,7,0,1,0,0,0
"31901",0.9999999,70,0,0,NA,1,0,0,0,0,0
"31902",0.01171308,72,0,0.04087245,16000,9,0,1,0,0,0
"31903",0.5038629,36,1,0.3940263,7666,8,0,1,0,0,0
"31904",0.00327902,67,2,0.6201321,10142,19,0,5,0,0,1
"31905",0.06578062,63,0,1.441899,2400,13,0,2,0,0,0
"31906",0.9999999,35,0,0.006817407,8800,1,0,0,0,1,1
"31907",0.9999999,56,0,0.5278934,1200,2,0,0,0,0,1
"31908",0.50499,28,2,0.1411765,3484,3,0,0,0,2,1
"31909",0.184615,59,0,0.2218361,6905,16,1,1,0,1,1
"31910",0.4453967,42,0,0.2269909,25000,8,0,3,0,2,0
"31911",0.7681215,46,1,0.7001857,7000,15,0,2,0,3,1
"31912",0.0282237,75,0,0.07853717,3335,12,0,1,0,0,0
"31913",0.02193806,40,0,0.4557053,4153,5,0,1,0,1,0
"31914",1.947631,39,3,0.3191941,4714,7,0,0,0,0,1
"31915",0.005651558,64,0,1922,NA,13,0,2,0,0,0
"31916",0.6035858,65,0,0.284407,2731,3,0,0,0,0,0
"31917",0.09296448,56,0,0.2970339,9540,9,0,1,0,3,0
"31918",0.002439266,63,0,0.004301825,8600,10,0,0,0,0,0
"31919",0.4415669,43,0,3339,NA,9,0,1,0,0,0
"31920",0,54,0,0.3403851,12100,10,0,2,0,1,0
"31921",0.7331902,30,1,0.3451349,4151,13,0,0,0,0,1
"31922",0.2075195,64,0,0.3771353,6087,5,0,1,0,0,0
"31923",0.1195836,40,0,0.08314952,70270,12,0,4,0,1,0
"31924",1.013547,65,0,0.7599775,1778,5,1,1,0,1,1
"31925",0.07274091,28,0,0.09896701,3000,2,0,0,0,0,0
"31926",0.1366034,53,0,0.2518168,11833,10,0,1,0,0,0
"31927",0.1786888,29,0,0.3073463,2000,3,0,0,0,0,0
"31928",0.1406158,38,0,0.9927306,2200,7,0,2,0,0,0
"31929",0.05258017,55,0,0.1813707,13000,10,0,2,0,1,0
"31930",0.08396766,62,0,0.258471,3570,15,1,1,0,1,0
"31931",0.1001181,77,1,0.03510721,9000,12,0,1,0,0,0
"31932",0.3743205,51,0,0.4775732,12707,15,0,2,0,4,0
"31933",0.000327861,56,0,0.1852279,7811,4,0,1,0,0,0
"31934",0.006793037,88,0,0.005755396,2084,11,0,0,0,0,0
"31935",0.5485451,28,0,0.2359824,2050,11,0,0,0,0,1
"31936",0.01155869,79,0,4,NA,5,0,0,0,0,0
"31937",0,47,0,0.4598463,9500,12,0,2,0,2,0
"31938",0.1043159,24,0,0.04206663,7083,3,0,0,0,0,0
"31939",0.02153275,60,1,0.2991124,5970,18,0,3,0,0,0
"31940",0,52,1,0.4068863,2700,10,4,2,1,0,1
"31941",0.08234137,51,0,0.2552893,7136,10,0,2,0,2,0
"31942",0.9999999,56,0,0.409918,5000,4,0,1,0,1,0
"31943",0.1213736,73,0,0.7646063,1180,9,0,1,0,0,0
"31944",0,57,0,1110,NA,4,0,1,0,NA,0
"31945",0.1136722,57,0,0.4288928,4000,5,0,1,0,1,0
"31946",0.19964,63,0,0.1380907,9500,6,0,1,0,1,0
"31947",0.4134348,69,0,0.07340302,4304,6,0,0,0,0,0
"31948",0.001130336,59,0,0,NA,2,0,0,0,0,0
"31949",0.01335571,62,0,0.001407841,9233,4,0,0,0,3,0
"31950",0.03754769,59,2,0.2409026,7666,6,0,1,1,1,1
"31951",0.00926855,58,0,0.2115718,7500,9,0,1,0,2,0
"31952",0.3595422,78,0,0.1293743,6600,7,0,1,0,1,0
"31953",0,44,1,0.5407685,3200,9,0,1,0,2,0
"31954",0.2117701,24,1,0.06788028,3240,7,0,0,0,0,0
"31955",0,41,0,26,0,4,0,0,0,0,0
"31956",0.2473103,58,0,0.5861999,4941,13,0,2,0,1,0
"31957",0.8458201,44,1,0.199502,6425,5,0,0,0,2,1
"31958",0.1844357,59,0,0.06214427,8608,11,0,0,0,1,0
"31959",2012,47,2,0.3243195,5583,7,0,1,0,0,1
"31960",0.005904574,71,0,5,NA,2,0,0,0,0,0
"31961",0.157277,56,1,401,NA,10,0,0,0,0,0
"31962",0.562307,47,2,0.2312842,11500,12,0,2,0,2,1
"31963",0,37,0,0.3565865,8858,4,0,1,0,2,0
"31964",0.2920337,64,0,1320,NA,4,0,1,0,0,0
"31965",0.1819786,35,0,0.0134973,3333,4,0,0,0,0,0
"31966",0.5945469,40,2,0.4805444,5216,11,0,2,0,2,1
"31967",0.02079891,59,0,1971,NA,17,0,1,1,0,1
"31968",0.01927629,54,0,2258,NA,11,0,2,0,0,0
"31969",0.05376874,40,0,0.3435224,7000,17,0,2,0,0,0
"31970",0.005422868,74,0,0.1827269,2500,3,0,1,0,0,0
"31971",0.001645108,44,0,510,NA,6,0,0,0,2,0
"31972",0.4337426,57,0,0.2441102,9507,7,0,2,0,1,0
"31973",1.272425,41,2,0.4515162,3000,6,3,1,1,0,1
"31974",0.0110442,80,0,0.003413802,4100,5,0,0,0,0,0
"31975",0.0123053,75,0,4167,NA,12,0,2,0,0,0
"31976",0.6428343,72,0,0.5339426,5361,10,0,1,0,0,0
"31977",0.9917155,38,0,0.3447519,2276,8,0,0,0,0,1
"31978",0.03346707,68,0,1014,NA,3,0,1,0,NA,0
"31979",0.245188,60,0,5161,NA,18,0,1,0,0,0
"31980",0.0265211,71,0,0.07703384,8333,11,0,2,0,0,0
"31981",0.1337474,65,0,0.2273773,10000,13,0,0,0,1,0
"31982",0.1364592,43,1,0.1926246,12500,9,0,2,0,5,0
"31983",0.01102529,42,0,884,NA,8,0,1,0,0,0
"31984",0.0254351,61,0,0.03438925,8112,14,0,0,0,1,0
"31985",0.2254953,75,0,0.3845785,6250,16,0,1,0,0,0
"31986",0.1643537,72,0,0.02234787,3713,3,0,0,0,0,0
"31987",0.7490979,75,0,416,NA,6,0,0,1,0,1
"31988",0.9999999,64,0,0.3646945,10309,7,0,3,0,0,0
"31989",0.09928199,44,0,0.320309,13333,21,0,1,0,3,0
"31990",0.000544297,62,2,0.2871753,6159,20,0,2,0,0,1
"31991",0.7941723,33,0,0.3315561,3000,12,0,0,0,0,1
"31992",0.08029886,44,0,2069,NA,5,0,2,0,0,0
"31993",0.000333315,31,0,438,NA,6,0,0,0,1,0
"31994",0.04412621,69,0,936,NA,7,0,0,0,0,0
"31995",0.1126541,49,0,101,NA,2,0,0,0,NA,0
"31996",0.1059788,42,0,0.01072532,5500,4,0,0,0,3,0
"31997",0.01532156,82,0,0.2579427,4500,11,0,2,0,0,0
"31998",0.93067,29,0,0.3442674,3200,6,1,0,0,3,1
"31999",0.1467852,57,0,0.7107365,2253,5,0,1,0,2,0
"32000",0.7864006,36,1,0.1259478,5406,3,0,0,0,0,1
"32001",0.05739617,46,0,0.2676976,7500,7,1,1,0,1,1
"32002",0.9870043,57,3,0.3639989,3510,6,0,0,0,1,1
"32003",0.5119125,36,0,0.6909032,6188,11,0,2,1,2,1
"32004",0.972137,37,0,0.5713715,2500,5,0,2,0,3,1
"32005",0.9999999,43,0,0.02704853,3770,0,1,0,0,3,1
"32006",0.176517,52,0,0.3073971,4690,7,0,1,0,0,0
"32007",0.8751054,50,0,0.6689094,7133,5,0,2,0,2,1
"32008",0.05647993,67,0,1219,NA,11,0,1,0,0,0
"32009",0.1112388,64,0,0.1940768,23500,14,0,2,0,0,0
"32010",0.9999999,30,0,0.5989604,2500,4,1,1,1,0,1
"32011",0.8662476,53,0,0.5050668,8683,15,0,2,0,0,1
"32012",0.05093862,56,0,0.219197,6500,9,0,2,0,0,0
"32013",0.004470457,57,0,4,0,3,0,0,0,0,0
"32014",0.01456224,64,0,34,NA,7,0,0,0,0,0
"32015",0.6549485,61,0,995,NA,8,0,0,0,NA,0
"32016",0.01712221,64,0,14,NA,4,0,0,0,0,0
"32017",0.02480878,58,0,0.3488801,8125,11,0,2,0,1,0
"32018",0.1663361,39,0,0.8072343,4450,16,0,1,0,0,0
"32019",0.5183768,47,1,0.1892249,8333,11,0,0,0,0,1
"32020",0.5328734,68,0,0.09857849,3235,2,0,0,0,0,0
"32021",0.9999999,37,2,0.4006817,3226,4,0,1,0,2,1
"32022",0.9662905,43,0,0.4239376,5764,4,0,2,0,0,1
"32023",0.2933382,57,4,999,NA,10,1,1,1,NA,1
"32024",0.0760462,40,0,1319,NA,3,0,2,0,0,0
"32025",0.1609471,35,0,1863,NA,3,0,1,0,NA,0
"32026",0.08399062,47,0,0.08024691,5669,10,0,0,0,0,0
"32027",0.2727804,54,0,0.9545791,4050,15,0,2,0,0,0
"32028",0.372671,54,0,0.2895915,10500,8,0,1,0,0,0
"32029",0.006847329,81,0,0.05635339,5500,14,0,0,0,0,0
"32030",0.007221999,30,0,3059,NA,9,0,1,0,0,0
"32031",0.3575258,44,0,1.414445,2325,11,0,3,0,0,0
"32032",0.1021,48,0,0.396263,5672,11,0,1,0,0,0
"32033",0.09183425,53,0,0.1359094,1500,11,0,0,0,0,0
"32034",0.8049446,41,0,1475,NA,9,0,2,0,0,1
"32035",0.5057498,48,0,0.3143115,6658,5,0,1,0,0,0
"32036",0,38,0,0.5083728,3164,7,1,1,0,0,1
"32037",0.3045505,50,0,0.3538269,3984,6,0,0,0,0,0
"32038",0.02298439,71,0,0.4046061,3820,7,0,1,0,0,0
"32039",0,51,1,0.08576081,5526,5,0,0,0,3,0
"32040",0.1010429,75,0,0.2314854,4725,15,0,1,0,1,0
"32041",0.5272515,37,0,2410,NA,7,0,1,0,0,0
"32042",0.008166472,49,0,0.3822456,7400,9,0,2,0,1,0
"32043",0.1284072,58,0,0.438268,8544,14,0,3,0,1,0
"32044",0.9999999,32,0,0,1700,3,1,0,0,0,1
"32045",1.083832,30,0,16,NA,1,0,0,0,0,1
"32046",0.553433,51,0,0.8062388,5000,16,0,2,0,3,1
"32047",0.2153128,61,0,0.2275386,20000,8,0,1,0,0,0
"32048",0.9999999,49,0,0.2498984,12300,5,0,2,0,3,0
"32049",0.04134074,37,0,0.2332233,1817,6,0,0,0,0,0
"32050",0.8783374,54,0,0.3896692,8614,7,0,1,0,1,0
"32051",0.2870257,37,0,0.3438569,3800,10,0,1,0,0,0
"32052",0.6497605,50,0,0.4694531,11866,16,0,1,0,2,0
"32053",0.01890812,57,1,0.597908,6500,19,0,2,0,0,0
"32054",0.04102623,32,0,0.03017085,2750,5,0,0,0,0,0
"32055",3.384342,67,0,0.9112572,2433,1,3,1,0,0,1
"32056",0.1822409,50,0,1717,NA,2,0,1,0,0,0
"32057",0.311091,45,0,3382,NA,16,0,2,0,NA,0
"32058",0.02703184,86,0,0.002475955,10500,8,0,0,0,0,0
"32059",0.3792621,53,0,0.03053229,3700,5,0,0,0,0,0
"32060",0.3912786,42,0,0.5339752,5400,10,0,1,0,1,0
"32061",0.245291,42,0,0.430425,5317,8,0,2,0,3,0
"32062",0.02391952,49,0,1.755782,2161,10,0,1,0,0,0
"32063",0,68,0,0.05735661,400,5,0,0,0,0,0
"32064",0.3898555,40,0,0.3106693,8500,9,0,1,0,3,0
"32065",0.2694157,58,1,0.1022145,9166,4,0,0,1,1,1
"32066",0,62,0,1885,NA,4,0,1,0,0,0
"32067",0.01097753,92,0,0.00419916,3333,10,0,0,0,0,0
"32068",0.02128756,61,0,52,NA,13,0,0,0,0,0
"32069",0.106474,57,0,7177,NA,11,0,2,0,0,0
"32070",0.1938935,65,0,0.5981443,6250,12,0,2,0,0,0
"32071",0.1280832,64,0,0.8428701,1100,4,0,1,0,0,0
"32072",0.9999999,55,0,0.2111778,18500,5,0,1,0,2,0
"32073",0.1186017,47,0,7.960199,200,10,0,2,0,2,0
"32074",0.03232345,57,0,0.2252127,5052,8,0,1,0,1,0
"32075",0.005666495,79,0,5,NA,8,0,0,0,NA,0
"32076",0.2043228,67,0,0.152482,39584,12,0,4,0,2,0
"32077",0.008263857,40,0,1045,NA,6,0,1,0,NA,0
"32078",0.2914834,41,0,4.1198,600,5,0,1,0,0,0
"32079",0,44,0,0.4770559,2200,6,0,1,0,0,0
"32080",0.6700811,68,0,1203,NA,5,0,1,0,NA,0
"32081",0.1120785,51,0,0.1354994,5416,11,1,0,0,2,0
"32082",0.9174055,63,0,0.4222559,7916,9,0,2,0,2,0
"32083",0.3222715,63,0,0.7185113,7200,20,0,2,0,1,0
"32084",0,46,0,0.2757175,3100,2,0,1,0,0,0
"32085",0.05061867,38,0,1858,NA,4,0,2,0,0,0
"32086",0,83,0,848,NA,4,0,0,0,0,0
"32087",0.00842065,49,0,0.236613,14584,5,0,2,0,2,0
"32088",0.05223685,58,0,0.006756075,9916,7,0,0,0,0,0
"32089",0.04340695,68,0,0.01094447,7400,3,0,0,0,1,0
"32090",0.4431598,44,0,0.3241502,4500,6,0,1,0,4,0
"32091",0.7753814,28,0,0.07283987,3390,2,0,0,0,4,1
"32092",0.003209228,79,0,0.001594896,6269,6,0,0,0,0,0
"32093",0.2585914,34,0,231,NA,5,0,0,0,0,0
"32094",0,79,0,0,NA,10,0,0,0,0,0
"32095",0.2497945,41,5,0.5145295,3750,7,0,1,0,3,1
"32096",0.2675873,47,0,0.3801426,3645,9,0,0,0,2,0
"32097",0.9999999,34,0,0.225853,2080,2,0,0,0,0,1
"32098",0.4671951,42,0,0.4443195,8000,11,0,1,0,1,0
"32099",0.1322959,67,0,0.0787968,6116,7,0,0,0,0,0
"32100",0.1849618,45,0,0.3378328,10667,8,0,2,0,4,0
"32101",0.6789498,46,0,3759,NA,6,0,1,0,NA,0
"32102",0.02298391,39,0,1404,NA,6,0,1,0,0,0
"32103",0.4385739,45,0,4275,NA,10,0,2,0,0,0
"32104",0.2347059,66,0,0.4259481,5009,7,0,2,0,0,0
"32105",0.9999999,27,0,373,NA,1,0,0,0,NA,1
"32106",0.2884602,38,2,0.3132304,6930,15,0,2,1,1,1
"32107",0.5320546,46,0,0.2854382,7244,7,0,1,0,2,0
"32108",0.7499087,63,0,0.3311058,11222,15,0,1,0,1,0
"32109",0.9999999,44,0,1766,NA,2,0,1,0,0,0
"32110",0.2547134,78,0,0.434376,3100,11,0,1,0,0,0
"32111",0,41,0,0.06848809,10833,11,0,0,0,0,0
"32112",0.04464777,88,0,26,NA,2,0,0,0,NA,0
"32113",0.2919316,69,0,1262,NA,9,0,1,0,0,0
"32114",0.6569737,59,0,0.3746039,9150,10,0,1,0,0,0
"32115",0.5415219,59,1,0.5648588,4000,12,0,2,0,0,1
"32116",0,66,0,0.2729763,7300,4,0,1,0,0,0
"32117",0.04215316,74,0,0.003655639,5470,2,0,0,0,0,0
"32118",0.9203589,46,0,0.5460137,8616,16,0,2,0,2,1
"32119",0.000249994,40,1,0.5397631,6500,7,0,2,0,0,0
"32120",0.00839832,79,0,1,NA,1,0,0,0,NA,0
"32121",0.4953068,41,1,0.4627815,3774,10,0,1,0,2,1
"32122",0.05883137,65,0,1932,NA,4,0,2,0,0,0
"32123",0.9554867,44,5,0.2915343,5350,10,0,1,1,0,1
"32124",0.4798099,40,0,0.7920803,9166,15,0,4,0,2,1
"32125",0.03455465,51,0,1191,NA,3,0,1,0,0,0
"32126",0.8769561,34,0,0.1511276,4300,9,0,0,0,1,1
"32127",0.1955464,50,1,0.7177137,6000,13,0,2,0,2,0
"32128",0.9999999,56,0,1.304903,3833,7,0,2,0,0,1
"32129",0.2894425,63,0,0.287976,12000,22,0,2,0,0,0
"32130",0.1497461,29,0,715,NA,5,0,0,0,0,0
"32131",0.2884421,28,3,0.3851158,7685,23,0,1,0,3,1
"32132",0.9461671,40,3,0.07020662,4500,3,4,0,0,1,1
"32133",0.7354423,47,1,0.3964009,4000,4,0,0,0,1,1
"32134",0.02169891,48,0,0.3330873,12191,7,0,1,0,3,0
"32135",0.2301069,26,0,0.09661913,6240,5,0,0,0,0,0
"32136",0.05063621,76,0,0.03119376,1666,7,0,0,0,0,0
"32137",0.9999999,58,0,0,3186,2,0,0,0,0,0
"32138",0.7688536,30,0,783,NA,7,0,0,0,2,1
"32139",0.4778497,46,0,0.1311328,8906,16,0,0,0,2,0
"32140",0.2619252,33,0,0.5483871,2603,9,0,1,1,1,0
"32141",0.3553458,35,0,0.2747253,2911,4,0,0,0,1,0
"32142",0,54,1,1.01317,5314,8,0,4,0,0,1
"32143",0.05831019,50,0,0.3660634,10000,8,0,2,0,0,0
"32144",0.4135489,69,0,0.3723658,5029,7,0,4,0,0,0
"32145",0.04468928,49,0,2804,NA,5,0,1,0,0,0
"32146",0.03026295,33,0,0.2085055,7500,6,0,2,0,0,0
"32147",0.4396541,59,0,1,1400,10,0,1,0,0,0
"32148",0.05975395,38,0,0.2190795,11666,7,0,0,0,1,0
"32149",0.2868121,34,0,0.07010332,9000,8,0,0,0,0,0
"32150",0.08567717,71,0,0.430727,2186,9,0,0,0,0,0
"32151",0.01914792,41,0,0.6092862,4048,8,0,2,0,0,0
"32152",0.05667358,51,0,1258,NA,3,0,1,0,0,0
"32153",0,85,0,0,2485,3,0,0,0,0,0
"32154",0.3981654,59,0,0.2378329,9800,16,0,1,0,0,0
"32155",0.4544716,39,0,0.3152633,4500,13,0,1,0,3,0
"32156",0.1269962,46,0,0.01999706,6800,7,0,0,0,0,0
"32157",0.01437272,44,0,0.004137455,8700,7,1,0,0,2,1
"32158",0.9400599,58,0,589,NA,4,0,1,0,0,0
"32159",0.03838797,80,0,33,NA,7,0,0,0,0,0
"32160",0.01815095,43,0,0.7197001,2400,8,0,2,0,2,0
"32161",0.01757132,61,1,0.4123819,17250,9,0,2,0,1,0
"32162",0.2522211,58,1,0.1554758,8354,26,0,0,0,0,0
"32163",0.01477613,66,0,0.10536,4346,9,0,2,0,0,0
"32164",0.000329407,58,0,1195,NA,12,0,0,0,2,0
"32165",0.1629388,48,0,0.5139253,4200,11,0,2,0,3,0
"32166",0.9922016,32,1,0.1464119,4500,5,0,0,0,0,1
"32167",0.356114,36,0,0.359928,5000,10,0,1,0,0,0
"32168",0.001349153,49,0,0.6125739,1860,7,0,1,0,2,0
"32169",0,91,0,0,NA,5,0,0,0,0,0
"32170",0.2379188,53,0,0.2713378,10075,9,0,2,0,0,0
"32171",0.3636742,25,0,0.293503,2200,12,0,0,0,0,0
"32172",0.008791484,83,0,452,NA,7,0,1,0,NA,0
"32173",0.01559698,40,0,0.4142895,3750,4,0,2,0,8,0
"32174",0.02515546,77,0,0.002514142,9545,8,0,0,0,0,0
"32175",0.1020483,66,0,0.3238345,8000,8,0,1,0,1,0
"32176",0.01816515,53,0,47,NA,7,0,0,0,0,0
"32177",0.009905349,59,0,0.2242698,5100,7,0,1,0,0,0
"32178",0.2111403,50,0,0.276405,8700,9,0,2,0,5,0
"32179",0.04926734,35,0,0.09787057,43250,7,0,2,0,0,0
"32180",0.08319744,40,0,550,NA,3,0,0,0,3,0
"32181",0.04056647,49,0,0.3771818,8650,16,0,1,0,2,0
"32182",0,48,0,0.1473842,3344,7,0,0,0,3,0
"32183",0,80,0,0.1172942,3000,2,0,0,0,0,0
"32184",0.03297095,60,0,0.210108,6667,20,0,1,0,2,0
"32185",0.03994205,47,0,0.4281905,2624,10,0,1,0,2,0
"32186",0.1453711,53,0,0.234114,10417,12,0,1,0,0,0
"32187",0.9986154,60,0,0.3234942,9180,6,0,1,0,1,0
"32188",0.2641204,49,1,0.1585366,6395,12,0,0,0,0,0
"32189",0.02669927,75,1,0.1859258,6550,11,0,1,0,0,0
"32190",0.02569743,52,0,10,NA,4,0,0,0,0,0
"32191",0.4039307,70,0,0.4281364,1641,10,0,0,0,0,0
"32192",0.5024204,63,1,0.2682073,7139,4,0,2,1,1,1
"32193",0.3271595,43,0,0.170321,5700,3,0,1,0,5,0
"32194",0.7946233,56,0,5790,NA,7,0,3,0,0,0
"32195",0.02135914,64,0,0.03438625,2500,12,0,0,0,0,0
"32196",0.05474377,65,1,0.1741835,4500,8,0,1,0,2,0
"32197",0.8389239,61,2,0.6992436,6609,10,0,2,1,1,1
"32198",0.04550522,53,0,1.245502,2500,7,0,1,0,0,0
"32199",0.528354,41,0,4857,0,12,0,2,0,2,0
"32200",0.3179846,64,0,0.2519743,18866,12,0,2,0,0,0
"32201",0.08747142,65,0,0.2233597,4297,5,0,1,0,0,0
"32202",0.835419,52,0,0.3153071,12000,6,0,1,0,2,0
"32203",0.9999999,31,1,17,NA,0,0,0,0,0,1
"32204",0.1049053,55,0,0.3764833,12050,17,0,1,0,0,0
"32205",0.420502,51,0,0.06410256,8735,5,0,0,0,2,0
"32206",0.01458149,46,0,0.4665533,5291,21,0,3,0,2,0
"32207",0.5117092,56,0,0.2836058,6300,6,0,1,0,0,0
"32208",0,57,0,1855,NA,6,0,1,0,0,0
"32209",0.1243047,46,1,0.07168972,6290,10,0,0,0,0,0
"32210",0,58,0,0.05939406,10000,5,0,0,0,0,0
"32211",0,54,0,0.2522237,16750,9,0,2,0,0,0
"32212",0.4302044,74,0,0.3316674,2200,4,0,0,0,1,0
"32213",0.2301579,47,0,0.3923215,7266,16,0,1,0,2,0
"32214",0.1538564,45,0,0.3996251,6400,5,0,1,0,0,0
"32215",0.9009093,46,0,0.4068283,7673,13,0,2,0,2,1
"32216",0.001136312,77,0,0.2636841,4000,7,0,1,0,0,0
"32217",0,39,0,0.600446,5380,6,0,2,0,3,0
"32218",0.0132954,34,0,0.1744168,6300,7,0,0,0,1,0
"32219",0.02921923,50,0,0.4055853,9166,9,0,1,0,1,0
"32220",0.7510109,53,0,0.274658,8333,6,0,2,1,3,1
"32221",0.1547212,45,0,585,NA,7,0,0,0,0,0
"32222",0.1398964,29,2,0.5743714,3300,8,0,1,0,1,1
"32223",0.9521878,60,0,0.3117433,3303,6,0,1,0,0,0
"32224",0.06723642,65,0,0.1337325,500,4,0,0,0,0,0
"32225",0.3175094,62,0,0.7446547,6500,20,0,1,0,0,0
"32226",0,46,0,1.027387,2628,14,0,2,0,0,0
"32227",0.0756207,52,3,0.9856058,2500,5,0,2,0,0,1
"32228",0.2085079,50,0,0.5111681,6625,15,0,4,0,1,0
"32229",0.6716642,27,0,0.1052982,3000,4,0,0,0,0,0
"32230",0.6961013,30,0,0.1517395,1350,3,0,0,0,1,0
